transaction_id;status;recommendation;reason;timestamp
21320833;success;approve;looks_ok;2025-10-20T12:50:26.750017
21320834;success;deny;high_value_rapid_tx;2025-10-20T12:50:26.979121
21320835;success;approve;looks_ok;2025-10-20T12:50:27.207985
21320836;success;deny;previous_chargeback;2025-10-20T12:50:27.437634
21320837;success;deny;high_value_rapid_tx;2025-10-20T12:50:27.667347
21320838;success;deny;previous_chargeback;2025-10-20T12:50:27.899863
21320839;success;approve;looks_ok;2025-10-20T12:50:28.128556
21320840;success;deny;high_value_rapid_tx;2025-10-20T12:50:28.358701
21320841;success;deny;high_value_rapid_tx;2025-10-20T12:50:28.588259
21320842;success;approve;looks_ok;2025-10-20T12:50:28.817217
21320843;success;approve;looks_ok;2025-10-20T12:50:29.045146
21320844;success;deny;previous_chargeback;2025-10-20T12:50:29.274675
21320845;success;deny;previous_chargeback;2025-10-20T12:50:29.504328
21320846;success;approve;looks_ok;2025-10-20T12:50:29.732602
21320847;success;approve;looks_ok;2025-10-20T12:50:29.964548
21320848;success;approve;looks_ok;2025-10-20T12:50:30.192975
21320849;success;approve;looks_ok;2025-10-20T12:50:30.421170
21320850;success;deny;high_value_rapid_tx;2025-10-20T12:50:30.653458
21320851;success;deny;high_value_rapid_tx;2025-10-20T12:50:30.883558
21320852;success;approve;looks_ok;2025-10-20T12:50:31.111770
21320853;success;deny;high_value_rapid_tx;2025-10-20T12:50:31.341742
21320854;success;deny;previous_chargeback;2025-10-20T12:50:31.572555
21320855;success;approve;looks_ok;2025-10-20T12:50:31.801042
21320856;success;approve;looks_ok;2025-10-20T12:50:32.028635
21320857;success;approve;looks_ok;2025-10-20T12:50:32.256563
21320858;success;approve;looks_ok;2025-10-20T12:50:32.484820
21320859;success;deny;previous_chargeback;2025-10-20T12:50:32.714404
21320860;success;approve;looks_ok;2025-10-20T12:50:32.942743
21320861;success;deny;high_value_rapid_tx;2025-10-20T12:50:33.172626
21320862;success;approve;looks_ok;2025-10-20T12:50:33.400887
21320863;success;deny;previous_chargeback;2025-10-20T12:50:33.630588
21320864;success;deny;previous_chargeback;2025-10-20T12:50:33.868391
21320865;success;approve;looks_ok;2025-10-20T12:50:34.096756
21320866;success;deny;previous_chargeback;2025-10-20T12:50:34.327205
21320867;success;approve;looks_ok;2025-10-20T12:50:34.555550
21320868;success;approve;looks_ok;2025-10-20T12:50:34.783822
21320869;success;approve;looks_ok;2025-10-20T12:50:35.011783
21320870;success;deny;previous_chargeback;2025-10-20T12:50:35.241575
21320871;success;deny;high_value_rapid_tx;2025-10-20T12:50:35.470941
21320872;success;deny;previous_chargeback;2025-10-20T12:50:35.701891
21320873;success;approve;looks_ok;2025-10-20T12:50:35.934950
21320874;success;approve;looks_ok;2025-10-20T12:50:36.163321
21320875;success;deny;high_value_rapid_tx;2025-10-20T12:50:36.393753
21320876;success;approve;looks_ok;2025-10-20T12:50:36.621869
21320877;success;deny;high_value_rapid_tx;2025-10-20T12:50:36.851581
21320878;success;deny;previous_chargeback;2025-10-20T12:50:37.081523
21320879;success;deny;previous_chargeback;2025-10-20T12:50:37.311399
21320880;success;deny;previous_chargeback;2025-10-20T12:50:37.541228
21320881;success;deny;previous_chargeback;2025-10-20T12:50:37.771002
21320882;success;approve;looks_ok;2025-10-20T12:50:37.999764
21320883;success;approve;looks_ok;2025-10-20T12:50:38.227997
21320884;success;approve;looks_ok;2025-10-20T12:50:38.457557
21320885;success;deny;previous_chargeback;2025-10-20T12:50:38.687316
21320886;success;deny;previous_chargeback;2025-10-20T12:50:38.918120
21320887;success;approve;looks_ok;2025-10-20T12:50:39.146767
21320888;success;deny;previous_chargeback;2025-10-20T12:50:39.376211
21320889;success;approve;looks_ok;2025-10-20T12:50:39.606373
21320890;success;approve;looks_ok;2025-10-20T12:50:39.834600
21320891;success;deny;high_value_rapid_tx;2025-10-20T12:50:40.064450
21320892;success;deny;high_value_rapid_tx;2025-10-20T12:50:40.294356
21320893;success;approve;looks_ok;2025-10-20T12:50:40.523121
21320894;success;approve;looks_ok;2025-10-20T12:50:40.751202
21320895;success;approve;looks_ok;2025-10-20T12:50:40.980123
21320896;success;approve;looks_ok;2025-10-20T12:50:41.208350
21320897;success;deny;high_value_rapid_tx;2025-10-20T12:50:41.438912
21320898;success;approve;looks_ok;2025-10-20T12:50:41.667691
21320899;success;deny;previous_chargeback;2025-10-20T12:50:41.897544
21320900;success;deny;high_value_rapid_tx;2025-10-20T12:50:42.127963
21320901;success;approve;looks_ok;2025-10-20T12:50:42.355730
21320902;success;approve;looks_ok;2025-10-20T12:50:42.584297
21320903;success;approve;looks_ok;2025-10-20T12:50:42.812639
21320904;success;approve;looks_ok;2025-10-20T12:50:43.041235
21320905;success;deny;high_value_rapid_tx;2025-10-20T12:50:43.271375
21320906;success;approve;looks_ok;2025-10-20T12:50:43.499523
21320907;success;deny;previous_chargeback;2025-10-20T12:50:43.730385
21320908;success;approve;looks_ok;2025-10-20T12:50:43.959496
21320909;success;approve;looks_ok;2025-10-20T12:50:44.187985
21320910;success;approve;looks_ok;2025-10-20T12:50:44.416318
21320911;success;approve;looks_ok;2025-10-20T12:50:44.645379
21320912;success;deny;high_value_rapid_tx;2025-10-20T12:50:44.875194
21320913;success;approve;looks_ok;2025-10-20T12:50:45.103780
21320914;success;approve;looks_ok;2025-10-20T12:50:45.331998
21320915;success;deny;high_value_rapid_tx;2025-10-20T12:50:45.562901
21320916;success;deny;previous_chargeback;2025-10-20T12:50:45.793855
21320917;success;approve;looks_ok;2025-10-20T12:50:46.022260
21320918;success;approve;looks_ok;2025-10-20T12:50:46.251226
21320919;success;approve;looks_ok;2025-10-20T12:50:46.479794
21320920;success;approve;looks_ok;2025-10-20T12:50:46.708665
21320921;success;approve;looks_ok;2025-10-20T12:50:46.936850
21320922;success;deny;previous_chargeback;2025-10-20T12:50:47.167159
21320923;success;approve;looks_ok;2025-10-20T12:50:47.396044
21320924;success;deny;high_value_rapid_tx;2025-10-20T12:50:47.625895
21320925;success;approve;looks_ok;2025-10-20T12:50:47.854861
21320926;success;approve;looks_ok;2025-10-20T12:50:48.084341
21320927;success;approve;looks_ok;2025-10-20T12:50:48.312736
21320928;success;deny;high_value_rapid_tx;2025-10-20T12:50:48.542433
21320929;success;approve;looks_ok;2025-10-20T12:50:48.771396
21320930;success;deny;high_value_rapid_tx;2025-10-20T12:50:49.002311
21320931;success;deny;previous_chargeback;2025-10-20T12:50:49.232507
21320932;success;approve;looks_ok;2025-10-20T12:50:49.464512
21320933;success;deny;high_value_rapid_tx;2025-10-20T12:50:49.694742
21320934;success;deny;high_value_rapid_tx;2025-10-20T12:50:49.925083
21320935;success;approve;looks_ok;2025-10-20T12:50:50.153683
21320936;success;deny;previous_chargeback;2025-10-20T12:50:50.383877
21320937;success;approve;looks_ok;2025-10-20T12:50:50.613244
21320938;success;deny;high_value_rapid_tx;2025-10-20T12:50:50.843077
21320939;success;deny;high_value_rapid_tx;2025-10-20T12:50:51.073673
21320940;success;approve;looks_ok;2025-10-20T12:50:51.302247
21320941;success;deny;previous_chargeback;2025-10-20T12:50:51.533889
21320942;success;approve;looks_ok;2025-10-20T12:50:51.762160
21320943;success;deny;previous_chargeback;2025-10-20T12:50:51.993904
21320944;success;approve;looks_ok;2025-10-20T12:50:52.222763
21320945;success;approve;looks_ok;2025-10-20T12:50:52.451121
21320946;success;deny;previous_chargeback;2025-10-20T12:50:52.681774
21320947;success;approve;looks_ok;2025-10-20T12:50:52.910394
21320948;success;approve;looks_ok;2025-10-20T12:50:53.140021
21320949;success;approve;looks_ok;2025-10-20T12:50:53.368446
21320950;success;approve;looks_ok;2025-10-20T12:50:53.597317
21320951;success;deny;high_value_rapid_tx;2025-10-20T12:50:53.827717
21320952;success;approve;looks_ok;2025-10-20T12:50:54.056323
21320953;success;deny;high_value_rapid_tx;2025-10-20T12:50:54.286693
21320954;success;approve;looks_ok;2025-10-20T12:50:54.516882
21320955;success;approve;looks_ok;2025-10-20T12:50:54.745621
21320956;success;approve;looks_ok;2025-10-20T12:50:54.974813
21320957;success;deny;high_value_rapid_tx;2025-10-20T12:50:55.217281
21320958;success;approve;looks_ok;2025-10-20T12:50:55.446478
21320959;success;approve;looks_ok;2025-10-20T12:50:55.675462
21320960;success;deny;previous_chargeback;2025-10-20T12:50:55.905860
21320961;success;approve;looks_ok;2025-10-20T12:50:56.134823
21320962;success;deny;high_value_rapid_tx;2025-10-20T12:50:56.365313
21320963;success;deny;previous_chargeback;2025-10-20T12:50:56.595601
21320964;success;approve;looks_ok;2025-10-20T12:50:56.824721
21320965;success;deny;previous_chargeback;2025-10-20T12:50:57.055260
21320966;success;deny;high_value_rapid_tx;2025-10-20T12:50:57.285444
21320967;success;deny;previous_chargeback;2025-10-20T12:50:57.532598
21320968;success;deny;high_value_rapid_tx;2025-10-20T12:50:57.764745
21320969;success;approve;looks_ok;2025-10-20T12:50:58.013973
21320970;success;deny;previous_chargeback;2025-10-20T12:50:58.244237
21320971;success;deny;high_value_rapid_tx;2025-10-20T12:50:58.474838
21320972;success;approve;looks_ok;2025-10-20T12:50:58.704018
21320973;success;approve;looks_ok;2025-10-20T12:50:58.932829
21320974;success;approve;looks_ok;2025-10-20T12:50:59.161890
21320975;success;deny;previous_chargeback;2025-10-20T12:50:59.392151
21320976;success;approve;looks_ok;2025-10-20T12:50:59.621342
21320977;success;approve;looks_ok;2025-10-20T12:50:59.850007
21320978;success;approve;looks_ok;2025-10-20T12:51:00.079688
21320979;success;approve;looks_ok;2025-10-20T12:51:00.308431
21320980;success;approve;looks_ok;2025-10-20T12:51:00.537127
21320981;success;deny;previous_chargeback;2025-10-20T12:51:00.767948
21320982;success;approve;looks_ok;2025-10-20T12:51:00.997278
21320983;success;approve;looks_ok;2025-10-20T12:51:01.225505
21320984;success;approve;looks_ok;2025-10-20T12:51:01.454415
21320985;success;deny;high_value_rapid_tx;2025-10-20T12:51:01.686505
21320986;success;approve;looks_ok;2025-10-20T12:51:01.916157
21320987;success;approve;looks_ok;2025-10-20T12:51:02.145270
21320988;success;approve;looks_ok;2025-10-20T12:51:02.374387
21320989;success;deny;high_value_rapid_tx;2025-10-20T12:51:02.606837
21320990;success;approve;looks_ok;2025-10-20T12:51:02.835752
21320991;success;approve;looks_ok;2025-10-20T12:51:03.064767
21320992;success;approve;looks_ok;2025-10-20T12:51:03.295435
21320993;success;deny;high_value_rapid_tx;2025-10-20T12:51:03.525823
21320994;success;deny;previous_chargeback;2025-10-20T12:51:03.756540
21320995;success;approve;looks_ok;2025-10-20T12:51:03.986188
21320996;success;approve;looks_ok;2025-10-20T12:51:04.215026
21320997;success;approve;looks_ok;2025-10-20T12:51:04.443674
21320998;success;deny;high_value_rapid_tx;2025-10-20T12:51:04.674796
21320999;success;approve;looks_ok;2025-10-20T12:51:04.906044
21321000;success;approve;looks_ok;2025-10-20T12:51:05.135991
21321001;success;deny;previous_chargeback;2025-10-20T12:51:05.367317
21321002;success;deny;previous_chargeback;2025-10-20T12:51:05.601457
21321003;success;approve;looks_ok;2025-10-20T12:51:05.831900
21321004;success;deny;daily_limit_exceeded;2025-10-20T12:51:06.063111
21321005;success;approve;looks_ok;2025-10-20T12:51:06.293035
21321006;success;approve;looks_ok;2025-10-20T12:51:06.522946
21321007;success;deny;high_value_rapid_tx;2025-10-20T12:51:06.753935
21321008;success;deny;previous_chargeback;2025-10-20T12:51:06.985330
21321009;success;deny;high_value_rapid_tx;2025-10-20T12:51:07.217314
21321010;success;approve;looks_ok;2025-10-20T12:51:07.446299
21321011;success;deny;previous_chargeback;2025-10-20T12:51:07.677332
21321012;success;approve;looks_ok;2025-10-20T12:51:07.906184
21321013;success;approve;looks_ok;2025-10-20T12:51:08.134931
21321014;success;approve;looks_ok;2025-10-20T12:51:08.364469
21321015;success;deny;high_value_rapid_tx;2025-10-20T12:51:08.595591
21321016;success;approve;looks_ok;2025-10-20T12:51:08.824861
21321017;success;approve;looks_ok;2025-10-20T12:51:09.054103
21321018;success;deny;previous_chargeback;2025-10-20T12:51:09.285087
21321019;success;approve;looks_ok;2025-10-20T12:51:09.514111
21321020;success;approve;looks_ok;2025-10-20T12:51:09.744314
21321021;success;approve;looks_ok;2025-10-20T12:51:09.973801
21321022;success;deny;previous_chargeback;2025-10-20T12:51:10.205918
21321023;success;approve;looks_ok;2025-10-20T12:51:10.438529
21321024;success;approve;looks_ok;2025-10-20T12:51:10.667357
21321025;success;deny;high_value_rapid_tx;2025-10-20T12:51:10.898978
21321026;success;approve;looks_ok;2025-10-20T12:51:11.129054
21321027;success;approve;looks_ok;2025-10-20T12:51:11.358201
21321028;success;approve;looks_ok;2025-10-20T12:51:11.587039
21321029;success;deny;previous_chargeback;2025-10-20T12:51:11.817930
21321030;success;approve;looks_ok;2025-10-20T12:51:12.047025
21321031;success;approve;looks_ok;2025-10-20T12:51:12.276397
21321032;success;approve;looks_ok;2025-10-20T12:51:12.505679
21321033;success;approve;looks_ok;2025-10-20T12:51:12.737310
21321034;success;approve;looks_ok;2025-10-20T12:51:12.966392
21321035;success;approve;looks_ok;2025-10-20T12:51:13.195509
21321036;success;approve;looks_ok;2025-10-20T12:51:13.424855
21321037;success;approve;looks_ok;2025-10-20T12:51:13.654271
21321038;success;approve;looks_ok;2025-10-20T12:51:13.884288
21321039;success;approve;looks_ok;2025-10-20T12:51:14.113918
21321040;success;deny;high_value_rapid_tx;2025-10-20T12:51:14.345388
21321041;success;approve;looks_ok;2025-10-20T12:51:14.575055
21321042;success;approve;looks_ok;2025-10-20T12:51:14.804769
21321043;success;deny;previous_chargeback;2025-10-20T12:51:15.036275
21321044;success;approve;looks_ok;2025-10-20T12:51:15.265871
21321045;success;approve;looks_ok;2025-10-20T12:51:15.495134
21321046;success;approve;looks_ok;2025-10-20T12:51:15.724564
21321047;success;approve;looks_ok;2025-10-20T12:51:15.953672
21321048;success;approve;looks_ok;2025-10-20T12:51:16.182863
21321049;success;approve;looks_ok;2025-10-20T12:51:16.411728
21321050;success;approve;looks_ok;2025-10-20T12:51:16.641817
21321051;success;deny;high_value_rapid_tx;2025-10-20T12:51:16.873017
21321052;success;approve;looks_ok;2025-10-20T12:51:17.102199
21321053;success;approve;looks_ok;2025-10-20T12:51:17.331983
21321054;success;approve;looks_ok;2025-10-20T12:51:17.562289
21321055;success;approve;looks_ok;2025-10-20T12:51:17.791265
21321056;success;deny;high_value_rapid_tx;2025-10-20T12:51:18.021878
21321057;success;approve;looks_ok;2025-10-20T12:51:18.251540
21321058;success;approve;looks_ok;2025-10-20T12:51:18.480956
21321059;success;deny;high_value_rapid_tx;2025-10-20T12:51:18.712142
21321060;success;deny;high_value_rapid_tx;2025-10-20T12:51:18.943206
21321061;success;deny;high_value_rapid_tx;2025-10-20T12:51:19.174544
21321062;success;approve;looks_ok;2025-10-20T12:51:19.405402
21321063;success;deny;high_value_rapid_tx;2025-10-20T12:51:19.636380
21321064;success;approve;looks_ok;2025-10-20T12:51:19.866960
21321065;success;deny;high_value_rapid_tx;2025-10-20T12:51:20.098168
21321066;success;approve;looks_ok;2025-10-20T12:51:20.327868
21321067;success;approve;looks_ok;2025-10-20T12:51:20.558114
21321068;success;approve;looks_ok;2025-10-20T12:51:20.789607
21321069;success;approve;looks_ok;2025-10-20T12:51:21.019628
21321070;success;approve;looks_ok;2025-10-20T12:51:21.249011
21321071;success;approve;looks_ok;2025-10-20T12:51:21.478199
21321072;success;approve;looks_ok;2025-10-20T12:51:21.707556
21321073;success;deny;high_value_rapid_tx;2025-10-20T12:51:21.938683
21321074;success;approve;looks_ok;2025-10-20T12:51:22.168537
21321075;success;deny;high_value_rapid_tx;2025-10-20T12:51:22.400059
21321076;success;approve;looks_ok;2025-10-20T12:51:22.629740
21321077;success;approve;looks_ok;2025-10-20T12:51:22.859734
21321078;success;deny;high_value_rapid_tx;2025-10-20T12:51:23.092553
21321079;success;approve;looks_ok;2025-10-20T12:51:23.321953
21321080;success;deny;high_value_rapid_tx;2025-10-20T12:51:23.553317
21321081;success;approve;looks_ok;2025-10-20T12:51:23.788135
21321082;success;deny;high_value_rapid_tx;2025-10-20T12:51:24.019230
21321083;success;approve;looks_ok;2025-10-20T12:51:24.248254
21321084;success;approve;looks_ok;2025-10-20T12:51:24.485504
21321085;success;deny;high_value_rapid_tx;2025-10-20T12:51:24.716854
21321086;success;deny;previous_chargeback;2025-10-20T12:51:24.948122
21321087;success;approve;looks_ok;2025-10-20T12:51:25.177241
21321088;success;deny;high_value_rapid_tx;2025-10-20T12:51:25.409440
21321089;success;approve;looks_ok;2025-10-20T12:51:25.638749
21321090;success;deny;previous_chargeback;2025-10-20T12:51:25.870285
21321091;success;approve;looks_ok;2025-10-20T12:51:26.099952
21321092;success;approve;looks_ok;2025-10-20T12:51:26.329635
21321093;success;approve;looks_ok;2025-10-20T12:51:26.558895
21321094;success;approve;looks_ok;2025-10-20T12:51:26.788794
21321095;success;approve;looks_ok;2025-10-20T12:51:27.018915
21321096;success;approve;looks_ok;2025-10-20T12:51:27.248079
21321097;success;approve;looks_ok;2025-10-20T12:51:27.477933
21321098;success;approve;looks_ok;2025-10-20T12:51:27.707613
21321099;success;approve;looks_ok;2025-10-20T12:51:27.937402
21321100;success;approve;looks_ok;2025-10-20T12:51:28.166810
21321101;success;approve;looks_ok;2025-10-20T12:51:28.396412
21321102;success;approve;looks_ok;2025-10-20T12:51:28.626071
